0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
ltwestern 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
ltitx 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
foreclos 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
cpi 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
rinehart 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
psbr 1.7900936218964253e-05 1.7961060421007258e-05 5.7167357438902387e-05 3.0354541039339484e-05 6.446414182111201e-06
rye 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
tex 1.7900936218964253e-05 5.388318126302177e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
amarillo 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
hachett 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
surcharg 5.370280865689276e-05 1.7961060421007258e-05 2.8583678719451193e-05 1.5177270519669742e-05 6.446414182111201e-06
accrual 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
preferenti 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
miami 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
terrorist 1.7900936218964253e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
transatlant 1.7900936218964253e-05 3.5922120842014515e-05 2.8583678719451193e-05 1.5177270519669742e-05 1.2892828364222402e-05
pittsburghbas 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltjpn 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
superpow 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
cashcert 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
garlem 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
malrit 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
yeo 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ed 3.5801872437928506e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
shipbuild 3.5801872437928506e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
moni 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
henz 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
rowleysch 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
attar 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ethylen 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
fortnightli 1.7900936218964253e-05 1.7961060421007258e-05 5.7167357438902387e-05 3.0354541039339484e-05 6.446414182111201e-06
penser 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
delectricit 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
headlin 5.370280865689276e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
hut 3.5801872437928506e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltcil 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
cil 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
durham 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
ltbasff 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
x 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
vi 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
patronag 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
indianapoli 1.7900936218964253e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
demis 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
vermont 1.7900936218964253e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
cirex 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltgat 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
tow 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
pciac 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
hardart 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
deterg 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
chesebroughpond 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
angu 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
antil 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltclbga 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
jewel 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
dillard 3.5801872437928506e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
mizrahi 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
pessimist 3.5801872437928506e-05 3.5922120842014515e-05 2.8583678719451193e-05 1.5177270519669742e-05 6.446414182111201e-06
biomed 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
hess 5.370280865689276e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
amerada 5.370280865689276e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
maximis 1.7900936218964253e-05 1.7961060421007258e-05 4.287551807917679e-05 2.2765905779504613e-05 1.2892828364222402e-05
undoubtedli 1.7900936218964253e-05 1.7961060421007258e-05 4.287551807917679e-05 2.2765905779504613e-05 6.446414182111201e-06
rhetor 1.7900936218964253e-05 1.7961060421007258e-05 5.7167357438902387e-05 3.0354541039339484e-05 6.446414182111201e-06
budg 1.7900936218964253e-05 3.5922120842014515e-05 4.287551807917679e-05 2.2765905779504613e-05 6.446414182111201e-06
ltdco 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
bumper 1.7900936218964253e-05 5.388318126302177e-05 2.8583678719451193e-05 1.5177270519669742e-05 6.446414182111201e-06
reevalu 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
koninklijk 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
strikebound 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
nashua 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
depositor 1.7900936218964253e-05 1.7961060421007258e-05 2.8583678719451193e-05 1.5177270519669742e-05 6.446414182111201e-06
ltpwj 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
nice 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
wertheim 1.7900936218964253e-05 1.7961060421007258e-05 2.8583678719451193e-05 1.5177270519669742e-05 6.446414182111201e-06
anita 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
lttrelleborg 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
ltstatol 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
stat 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
den 5.370280865689276e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
ltamkg 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
gst 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltdf 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
cojuangco 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
lockup 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltchl 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
ltrban 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
paulo 5.370280865689276e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
sao 5.370280865689276e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
fisheri 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
unaffect 3.5801872437928506e-05 3.5922120842014515e-05 2.8583678719451193e-05 1.5177270519669742e-05 6.446414182111201e-06
ltslc 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
pgrt 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
shot 3.5801872437928506e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
snap 3.5801872437928506e-05 1.7961060421007258e-05 4.287551807917679e-05 2.2765905779504613e-05 6.446414182111201e-06
bleak 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
dismal 5.370280865689276e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
kitti 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
sympathet 5.370280865689276e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
raul 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
soya 1.7900936218964253e-05 5.388318126302177e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
samudio 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
rafael 5.370280865689276e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
earner 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
centenni 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltbnl 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
utvegsbanki 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
cropland 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
aequitron 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
gp 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
wyom 5.370280865689276e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
richter 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
shape 1.7900936218964253e-05 1.7961060421007258e-05 5.7167357438902387e-05 3.0354541039339484e-05 6.446414182111201e-06
ltfcsi 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
defus 1.7900936218964253e-05 1.7961060421007258e-05 5.7167357438902387e-05 3.0354541039339484e-05 6.446414182111201e-06
aidsrel 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
reexport 1.7900936218964253e-05 5.388318126302177e-05 2.8583678719451193e-05 1.5177270519669742e-05 6.446414182111201e-06
caston 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltmeridian 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltbbczz 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
embark 3.5801872437928506e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
edt 1.7900936218964253e-05 5.388318126302177e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
luxuri 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
xj 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 2.5785656728444803e-05
plate 1.7900936218964253e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltafp 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
jano 1.7900936218964253e-05 1.7961060421007258e-05 2.8583678719451193e-05 1.5177270519669742e-05 1.9339242546333602e-05
acico 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
corport 1.7900936218964253e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
ongpin 1.7900936218964253e-05 1.7961060421007258e-05 5.7167357438902387e-05 3.0354541039339484e-05 6.446414182111201e-06
pesodollar 1.7900936218964253e-05 1.7961060421007258e-05 5.7167357438902387e-05 3.0354541039339484e-05 6.446414182111201e-06
smolinski 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
ltjcp 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
lttei 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.9339242546333602e-05
unwelcom 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
tradeabl 1.7900936218964253e-05 1.7961060421007258e-05 2.8583678719451193e-05 1.5177270519669742e-05 6.446414182111201e-06
snowstorm 1.7900936218964253e-05 3.5922120842014515e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
joel 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
hubbard 1.7900936218964253e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
patient 3.5801872437928506e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 1.2892828364222402e-05
dark 1.7900936218964253e-05 5.388318126302177e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
pryor 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
remit 3.5801872437928506e-05 1.7961060421007258e-05 2.8583678719451193e-05 1.5177270519669742e-05 6.446414182111201e-06
aggressor 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
redman 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
clash 7.160374487585701e-05 1.7961060421007258e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
resend 1.7900936218964253e-05 7.184424168402903e-05 1.4291839359725597e-05 7.588635259834871e-06 6.446414182111201e-06
outspoken 1.7900936218964253e-05 1.7961060421007258e-05 5.7167357438902387e-05 3.0354541039339484e-05 6.446414182111201e-06
aliv 1.7900936218964253e-05 1.7961060421007258e-05 4.287551807917679e-05 2.2765905779504613e-05 6.446414182111201e-06
infer 1.7900936218964253e-05 1.7961060421007258e-05 5.7167357438902387e-05 3.0354541039339484e-05 6.446414182111201e-06
